ID,COUNTRY_CODE,COUNTRY,YEAR,CH4__INDEX_1990,CH4__INDEX_2000,CH4__TOTAL,CO2__INDEX_1990,CO2__INDEX_2000,CO2__TOTAL,GHG__AFOLU,GHG__AGR,GHG__AGR_P,GHG__ENER,GHG__ENER_CO2,GHG__ENER_CO2_P,GHG__ENER_FU,GHG__ENER_FU_P,GHG__ENER_IND,GHG__ENER_IND_P,GHG__ENER_MANUF,GHG__ENER_MANUF_P,GHG__ENER_OSECT,GHG__ENER_OSECT_P,GHG__ENER_OTH,GHG__ENER_OTH_P,GHG__ENER_P,GHG__ENER_TRANS,GHG__ENER_TRANS_P,GHG__GHG_CAP,GHG__GHG_GDP,GHG__INDEX_1990,GHG__INDEX_2000,GHG__IND_PROC,GHG__IND_PROC_P,GHG__LULUCF,GHG__OTH,GHG__OTH_P,GHG__TOTAL,GHG__TOTAL_LULU,GHG__WAS,GHG__WAS_P,HFC_PFC__INDEX_1990,HFC_PFC__INDEX_2000,HFC_PFC__TOTAL,HFC__INDEX_1990,HFC__INDEX_2000,HFC__TOTAL,N2O__INDEX_1990,N2O__INDEX_2000,N2O__TOTAL,NF3__INDEX_1990,NF3__INDEX_2000,NF3__TOTAL,PFC__INDEX_1990,PFC__INDEX_2000,PFC__TOTAL,SF6__INDEX_1990,SF6__INDEX_2000,SF6__TOTAL
CHL_1993,CHL,Chile,1993,101.032,89.085,13027538.0,108.568,65.968,36359515.0,,12987262.0,23.429,34975178.0,,,,,4353491.0,7.854,12259157.0,22.116,6765255.0,12.205,6765255.0,12.205,63.095,11597276.0,20.922,3975.0,399.0,106.568,72.379,4306054.0,7.768,-49276833.0,,,55432308.0,6155474.0,3163813.0,5.708,,,,,0.0,0.0,107.697,89.933,5998663.0,,,,,,0.0,75.97,49.519,46591.0
CHL_1994,CHL,Chile,1994,103.942,91.651,13402774.0,115.631,70.259,38724828.0,,13357690.0,22.893,37460274.0,,,,,4591870.0,7.87,13321938.0,22.831,7008696.0,12.012,7008696.0,12.012,64.2,12537769.0,21.488,4119.0,398.0,112.175,76.187,4274024.0,7.325,-45858464.0,,,58349097.0,12490633.0,3257109.0,5.582,,,,,0.0,0.0,110.444,92.226,6151651.0,,,,,,0.0,113.886,74.233,69844.0
CHL_1995,CHL,Chile,1995,104.569,92.205,13483689.0,124.091,75.4,41558185.0,,13665206.0,22.237,40297887.0,,,,,7894297.0,12.846,11814001.0,19.225,6715229.0,10.928,6715229.0,10.928,65.576,13874359.0,22.578,4273.0,379.0,118.141,80.239,4097747.0000000005,6.668,-52080764.0,,,61452138.0,9371374.0,3391298.0,5.519,,,,,0.0,0.0,113.714,94.957,6333786.0,,,,,,0.0,124.702,81.283,76477.0
CHL_1996,CHL,Chile,1996,105.694,93.196,13628686.0,142.156,86.377,47608085.0,,13809235.0,20.393,46121037.0,,,,,12280434.0,18.135,11958098.0,17.659,6785517.0,10.021,6785517.0,10.021,68.11,15096987.0,22.295,4642.0,388.0,130.181,88.416,4284674.0,6.328,-51267493.0,,,67715098.0,16447604.0,3500151.0,5.169,,,,,0.0,0.0,114.966,96.003,6403574.0,,,,,,0.0,121.889,79.45,74752.0
CHL_1997,CHL,Chile,1997,109.72,96.746,14147864.0,162.462,98.715,54408844.0,,14217680.0,18.906,52785030.0,,,,,13910209.0,18.497,15468069.0,20.568,7388558.0,9.825,7388558.0,9.825,70.19,16018193.0,21.3,5086.0,402.0,144.577,98.194,4619681.0,6.143,-54356487.0,,,75203286.0,20846799.0,3580895.0,4.762,,,,,0.0,0.0,117.552,98.162,6547575.0,,,,,,0.0,161.432,105.225,99003.0
CHL_1998,CHL,Chile,1998,109.513,96.564,14121221.0,165.272,100.423,55349858.0,,14184976.0,18.627,53256812.0,,,,,16424405.999999998,21.568,13575217.0,17.827,6370488.0,8.366,6370488.0,8.366,69.936,16886701.0,22.175,5084.0,390.0,146.4,99.431,5065738.0,6.652,-36471434.0,,,76151209.0,39679776.0,3643683.0,4.785,,,,,0.0,0.0,117.735,98.315,6557772.0,,,,,,0.0,199.516,130.049,122359.0
CHL_1999,CHL,Chile,1999,110.968,97.847,14308808.0,173.726,105.56,58181134.0,,14199822.0,17.911,55980170.0,,,,,18698265.0,23.585,13398454.0,16.9,6807894.0,8.587,6807894.0,8.587,70.612,17075557.0,21.539,5229.0,407.0,152.413,103.515,5375397.0,6.78,-49210401.0,,,79278889.0,30068489.0,3723499.0,4.697,,,,,46.823,38329.0,119.346,99.66,6647485.0,,,,,,0.0,168.165,109.613,103132.0
CHL_2000,CHL,Chile,2000,113.41,100.0,14623652.0,164.577,100.0,55116891.0,,14008686.0,18.291,52511897.0,,,,,14908324.0,19.466,13012670.0,16.991,7255319.0,9.473,7255319.0,9.473,68.565,17335585.0,22.635,4992.0,374.0,147.237,100.0,6243623.0,8.152,-62676369.0,,,76586655.0,13910286.0,3822449.0,4.991,,,,,100.0,81859.0,119.753,100.0,6670166.0,,,,,,0.0,153.416,100.0,94087.0
CHL_2001,CHL,Chile,2001,115.069,101.463,14837546.0,157.736,95.844,52826096.0,,13870095.0,18.56,50412022.0,,,,,13078177.0,17.5,13657793.0,18.276,7284951.0,9.748,7284951.0,9.748,67.457,16391100.999999998,21.933,4816.0,353.0,143.671,97.578,6243859.0,8.355,-64355795.0,,,74731673.0,10375879.0,4205697.0,5.628,,,,,189.776,155349.0,122.336,102.157,6814039.0,,,,,,0.0,160.845,104.842,98643.0
CHL_2002,CHL,Chile,2002,117.998,104.046,15215278.0,160.587,97.576,53780668.0,,13965997.0,18.333,51147128.0,,,,,14228563.0,18.678,12796750.0,16.798,7192217.0,9.441,7192217.0,9.441,67.14,16929598.0,22.223,4857.0,349.0,146.454,99.468,6404936.0,8.408,-55703459.0,,,76179429.0,20475970.0,4661368.0,6.119,,,,,232.364,190211.0,123.83,103.405,6897263.0,,,,,,0.0,156.552,102.044,96010.0
CHL_2003,CHL,Chile,2003,117.572,103.67,15160283.0,163.03,99.06,54598973.0,,13693129.0,17.793,51806063.0,,,,,15610567.0,20.285,12808341.0,16.644,6679718.0,8.68,6679718.0,8.68,67.319,16707437.000000002,21.71,4855.0,339.0,147.947,100.482,6610235.0,8.59,-72933412.0,,,76956024.0,4022612.0,4846596.0,6.298,,,,,256.502,209970.0,122.988,102.701,6850342.0,,,,,,0.0,222.499,145.03,136454.0
CHL_2004,CHL,Chile,2004,119.385,105.268,15394087.0,177.781,108.023,59539089.0,,14104892.0,17.074,56475397.0,,,,,19636529.0,23.77,12172075.0,14.735,7335714.0,8.88,7335714.0,8.88,68.365,17331078.0,20.98,5158.0,339.0,158.815,107.863,7067473.0,8.555,-66866297.99999999,,,82608999.0,15742701.0,4961237.0,6.006,,,,,300.365,245876.0,131.193,109.554,7307411.0,,,,,,0.0,199.806,130.238,122537.0
CHL_2005,CHL,Chile,2005,122.141,107.698,15749442.0,182.036,110.609,60964241.0,,13906652.0,16.49,57962290.0,,,,,18955205.0,22.476,12969240.0,15.378,6949899.0,8.241,6949899.0,8.241,68.73,19087946.0,22.634,5211.0,327.0,162.131,110.115,7236175.0,8.58,-66096280.0,,,84333730.0,18237450.0,5228613.0,6.2,,,,,341.801,279795.0,129.748,108.347,7226911.0,,,,,,0.0,184.811,120.464,113341.0
CHL_2006,CHL,Chile,2006,120.374,106.141,15521716.0,185.611,112.781,62161385.0,,14074583.0,16.451,58808145.0,,,,,19789529.0,23.131,13543769.0,15.83,6777647.0,7.922,6777647.0,7.922,68.737,18697200.0,21.854,5231.0,312.0,164.478,111.71,7643142.0,8.934,-69921336.0,,,85554923.0,15633588.0,5029053.0,5.878,,,,,464.532,380261.0,132.17,110.369,7361826.0,,,,,,0.0,211.544,137.889,129735.99999999999
CHL_2007,CHL,Chile,2007,115.668,101.991,14914823.0,212.078,128.863,71025136.0,,14212693.0,15.175,68352299.0,,,,,26632840.0,28.437,14543741.0,15.529,6907932.0,7.376,6907932.0,7.376,72.982,20267786.0,21.641,5666.0,326.0,180.052,122.288,6352775.0,6.783,-56095437.0,,,93655963.0,37560526.0,4738196.0,5.059,,,,,588.902,482069.0,127.267,106.275,7088719.0,,,,,,0.0,236.787,154.343,145217.0
CHL_2008,CHL,Chile,2008,110.613,97.534,14263053.0,214.898,130.577,71969709.0,,13983432.0,14.835,69664947.0,,,,,27161777.0,28.815,14223312.0,15.089,7059771.0,7.49,7059771.0,7.49,73.906,21220088.0,22.512,5642.0,317.0,181.217,123.079,6073159.0,6.443,-58011598.0,,,94261927.0,36250329.0,4540389.0,4.817,,,,,786.166,643548.0,129.386,108.045,7206755.0,,,,,,0.0,291.648,190.103,178862.0
CHL_2009,CHL,Chile,2009,107.925,95.164,13916409.0,205.594,124.923,68853759.0,,13541043.0,14.899,67517730.0,,,,,25510481.0,28.068,13323677.0,14.66,7461375.0,8.21,7461375.0,8.21,74.288,21222197.0,23.35,5382.0,310.0,174.728,118.672,5463183.0,6.011,-62534854.0,,,90886579.0,28351725.0,4364624.0,4.802,,,,,925.335,757470.0,129.09,107.797,7190244.0,,,,,,0.0,275.075,179.3,168698.0
CHL_2010,CHL,Chile,2010,103.848,91.569,13390705.0,209.426,127.252,70137101.0,,13244052.0,14.417,68623517.0,,,,,25809804.0,28.096,13948670.0,15.184,7917465.0,8.619,7917465.0,8.619,74.703,20947578.0,22.803,5384.0,296.0,176.604,119.946,5492530.0,5.979,-71930884.0,,,91862257.0,19931373.0,4502158.0,4.901,,,,,1221.701,1000072.0,127.321,106.319,7091687.0,,,,,,0.0,395.726,257.943,242691.0
CHL_2011,CHL,Chile,2011,102.533,90.409,13221083.0,234.068,142.224,78389533.0,,12582841.0,12.6,76288278.0,,,,,31939968.0,31.984,13712869.0,13.732,8783381.0,8.796,8783381.0,8.796,76.394,21852059.0,21.882,5795.0,304.0,191.982,130.39,6336096.0,6.345,-65516056.0,,,99861190.0,34345134.0,4653976.0,4.66,,,,,1610.324,1318195.0,120.065,100.26,6687532.0,,,,,,0.0,399.243,260.236,244848.0
CHL_2012,CHL,Chile,2012,106.127,93.578,13684522.0,245.404,149.113,82186189.0,,12679496.0,12.134,80323052.0,,,,,34173542.0,32.704,15523888.0,14.856,7757729.0,7.424,7757729.0,7.424,76.87,22867894.0,21.885,6005.0,302.0,200.885,136.437,6689254.0,6.402,-61431188.0,,,104492363.0,43061175.0,4800560.0,4.594,,,,,1933.773,1582967.0,122.184,102.031,6805608.0,,,,,,0.0,380.048,247.724,233076.0
CHL_2013,CHL,Chile,2013,110.338,97.291,14227549.0,241.885,146.974,81007679.0,,12848350.0,12.318,79993652.0,,,,,33097083.0,31.731,14569059.0,13.968,7467153.0,7.159,7467153.0,7.159,76.693,24860357.0,23.834,5936.0,289.0,200.524,136.191,6143979.0,5.89,-71887492.0,,,104304348.0,32416856.0,5318367.0,5.099,,,,,2282.116,1868117.0,125.085,104.453,6967179.0,,,,,,0.0,381.27,248.52,233825.0
CHL_2014,CHL,Chile,2014,108.285,95.482,13962891.0,233.001,141.576,78032240.0,,12419107.0,12.239,77417013.0,,,,,30196872.0,29.758,16552616.000000002,16.312,7115029.0,7.012,7115029.0,7.012,76.293,23552496.0,23.21,5714.0,277.0,195.082,132.496,6233881.0,6.143,-55722363.0,,,101473890.0,45751528.0,5403889.0,5.325,,,,,2855.366,2337374.0,124.031,103.573,6908488.0,,,,,,0.0,379.758,247.535,232898.0
CHL_2015,CHL,Chile,2015,108.449,95.625,13983930.0,252.509,153.429,84565542.0,,12210637.0,11.281,83713415.0,,,,,34500975.0,31.874,16245978.0,15.009,7490503.0,6.92,7490503.0,6.92,77.338,25475959.0,23.536,6024.0,289.0,208.096,141.334,6584756.0,6.083,-44972369.0,,,108243312.0,63270943.0,5734504.0,5.298,,,,,3162.461,2588759.0,123.21,102.887,6862755.0,,,,,,0.0,395.131,257.555,242326.0
CHL_2016,CHL,Chile,2016,108.09,95.309,13937687.0,262.434,159.46,87889339.0,,11801602.0,10.568,87135570.0,,,,,35711080.0,31.977,16129191.0,14.443,8358931.000000001,7.485,8358931.000000001,7.485,78.024,26936368.0,24.12,6133.0,294.0,214.699,145.818,6939269.0,6.214,-65492331.0,,,111677506.0,46185175.0,5801065.0,5.194,,,,,3505.369,2869460.0,120.445,100.578,6708750.0,,,,,,0.0,443.954,289.379,272268.0
CHL_2017,CHL,Chile,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL_2018,CHL,Chile,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_1990,CHN,China (People's Republic of),1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_1991,CHN,China (People's Republic of),1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_1992,CHN,China (People's Republic of),1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_1993,CHN,China (People's Republic of),1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_1994,CHN,China (People's Republic of),1994,,,720027000.0,,,3073470000.0,,605086000.0,14.912,3007780000.0,,,151704000.0,3.739,977203000.0,24.083,1223022000.0,30.141,445197000.0,10.972,45087000.0,1.111,74.127,165567000.0,4.08,3302.0,1487.0,,,282631000.0,6.965,-407479000.0,,,4057617000.0,3650138000.0,162120000.0,3.995,,,,,,,,,264120000.0,,,,,,,,,
CHN_1995,CHN,China (People's Republic of),1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_1996,CHN,China (People's Republic of),1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_1997,CHN,China (People's Republic of),1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_1998,CHN,China (People's Republic of),1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_1999,CHN,China (People's Republic of),1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2000,CHN,China (People's Republic of),2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2001,CHN,China (People's Republic of),2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2002,CHN,China (People's Republic of),2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2003,CHN,China (People's Republic of),2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2004,CHN,China (People's Republic of),2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2005,CHN,China (People's Republic of),2005,,,932857800.0,,,5975568000.0,,819329000.0,10.974,5769854800.0,,,275935800.0,3.696,2417580000.0,32.382,2114030000.0,28.316,466260000.0,6.245,65263000.0,0.874,77.283,430786000.0,5.77,5649.0,1022.0,,,764885900.0,10.245,-420817000.0,,,7465861700.0,7045044724.0,111792000.0,1.497,,,,,,147286900.0,,,394103000.0,,,,,,5608900.0,,,10437100.0
CHN_2006,CHN,China (People's Republic of),2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2007,CHN,China (People's Republic of),2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2008,CHN,China (People's Republic of),2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2009,CHN,China (People's Republic of),2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2010,CHN,China (People's Republic of),2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2011,CHN,China (People's Republic of),2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2012,CHN,China (People's Republic of),2012,,,1173900000.0,,,9893257000.0,,937856000.0,7.884,9337323000.0,,,524286000.0,4.407,4106820000.0,34.523,3225747000.0,27.117,560688000.0,4.713,122699000.0,1.031,78.493,797083000.0,6.701,8650.0,806.0,,,1462349000.0,12.293,-575516800.0,,,11895765000.0,11320248200.0,158237000.0,1.33,,,,,,154518000.0,,,638600000.0,,,,,,11590000.0,,,23900000.0
CHN_2013,CHN,China (People's Republic of),2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2014,CHN,China (People's Republic of),2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2015,CHN,China (People's Republic of),2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2016,CHN,China (People's Republic of),2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2017,CHN,China (People's Republic of),2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_2018,CHN,China (People's Republic of),2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL_1990,COL,Colombia,1990,100.0,85.073,28896681.0,100.0,81.109,46319092.0,,35777655.0,38.045,47630141.0,,,,,10551982.0,11.221,9002671.0,9.573,,,9129298.0,9.708,50.648,18946190.0,20.147,2786.0,370.0,100.0,84.878,4402990.0,4.682,115347144.0,,,94040615.0,209387759.0,6229830.0,6.625,,,,,,0.0,100.0,95.382,18783142.0,,,,,,,100.0,147.872,41700.0
COL_1991,COL,Colombia,1991,101.92,86.706,29451397.0,105.494,85.564,48863689.0,,36074942.0,37.094,50067878.0,,,,,11220558.0,11.538,9844933.0,10.123,,,9264384.0,9.526,51.482,19738004.0,20.296,2825.0,372.0,103.416,87.777,4510383.0,4.638,115518118.0,,,97252601.0,212770719.0,6599397.0,6.786,,,,,,0.0,100.604,95.959,18896680.0,,,,,,,97.926,144.805,40835.0
COL_1992,COL,Colombia,1992,105.586,89.825,30510787.0,113.829,92.325,52724775.0,,36751702.0,35.974,53787812.0,,,,,12762364.0,12.492,10401172.0,10.181,,,9391109.0,9.192,52.65,21233167.0,20.784,2911.0,375.0,108.635,92.207,4723674.0,4.624,115686206.0,,,102161065.0,217847272.0,6897877.0,6.752,,,,,,0.0,100.566,95.922,18889367.0,,,,,,,86.659,128.145,36137.0
COL_1993,COL,Colombia,1993,105.334,89.61,30437948.0,117.3,95.141,54332482.0,,36531392.0,35.189,54962233.0,,,,,11452233.0,11.032,11653726.0,11.226,,,9278286.0,8.937,52.943,22577988.0,21.749,2903.0,360.0,110.392,93.699,5012219.0,4.828,115618850.0,,,103813590.0,219432440.0,7307747.0,7.039,,,,,,0.0,101.18,96.508,19004736.0,,,,,,,92.144,136.255,38424.0
COL_1994,COL,Colombia,1994,107.371,91.344,31026687.0,118.052,95.75,54680565.0,,37193793.0,35.375,54834066.0,,,,,10112768.0,9.618,12102222.0,11.511,,,9488552.0,9.025,52.153,23130523.0,22.0,2887.0,345.0,111.803,94.896,5723495.0,5.444,115637418.0,,,105140360.0,220777779.0,7389007.0,7.028,,,,,,0.0,103.25,98.482,19393576.0,,,,,,,94.801,140.184,39532.0
COL_1995,COL,Colombia,1995,108.336,92.164,31305393.0,121.81,98.798,56421180.0,,36264125.0,34.0,56757114.0,,,,,11949387.0,11.203,11358556.0,10.649,,,10059715.0,9.432,53.214,23389456.0,21.929,2877.0,333.0,113.418,96.267,5963105.0,5.591,115175556.0,,,106659232.0,221834788.0,7674887.0,7.196,,,,,,0.0,100.587,95.942,18893413.0,,,,,,,94.118,139.174,39247.0
COL_1996,COL,Colombia,1996,113.388,96.462,32765389.0,122.309,99.203,56652416.0,,38722111.0,35.267,57560594.0,,,,,10973926.0,9.995,11917404.0,10.854,,,10652349.0,9.702,52.425,24016916.0,21.874,2911.0,337.0,116.754,99.098,5798858.0,5.281,114661953.0,,,109795905.0,224457858.0,7714343.0,7.026,,,,,,0.0,108.289,103.289,20340170.0,,,,,,,90.959,134.504,37930.0
COL_1997,COL,Colombia,1997,114.253,97.198,33015256.0,131.954,107.026,61119860.0,,37908841.0,33.197,62267783.0,,,,,14381747.0,12.594,12210750.0,10.693,,,11135151.0,9.751,54.528,24540134.0,21.49,2977.0,340.0,121.431,103.068,6175705.0,5.408,116543635.0,,,114194849.0,230738484.0,7842520.0,6.868,,,,,,0.0,106.602,101.679,20023155.0,,,,,,,87.717,129.709,36578.0
COL_1998,COL,Colombia,1998,115.42,98.191,33352570.0,130.695,106.005,60536743.0,,37823366.0,33.21,62117878.0,,,,,14699930.0,12.907,11502271.0,10.099,,,11630482.0,10.212,54.541,24285194.0,21.323,2920.0,337.0,121.109,102.795,5907086.0,5.187,115488199.0,,,113892083.0,229380282.0,8043754.0,7.063,,,,,,0.0,106.314,101.405,19969039.0,,,,,,,80.89,119.613,33731.0
COL_1999,COL,Colombia,1999,116.529,99.135,33673091.0,118.12,95.806,54712251.0,,38747399.0,35.662,56643574.0,,,,,12591526.0,11.589,11265955.0,10.369,,,11051862.0,10.172,52.133,21734238.0,20.003,2742.0,339.0,115.538,98.066,4883594.0,4.495,114722796.0,,,108652180.0,223374976.0,8377611.999999999,7.71,,,,,,0.0,107.738,102.763,20236593.0,,,,,,,72.53,107.252,30245.0
COL_2000,COL,Colombia,2000,117.546,100.0,33967006.0,123.292,100.0,57107536.0,,37752725.0,34.074,58673549.0,,,,,14438820.0,13.032,11579989.0,10.452,,,11459569.0,10.343,52.957,21195170.0,19.13,2752.0,337.0,117.816,100.0,5434130.0,4.905,97466840.0,,,110795200.0,208262040.0,8934797.0,8.064,,,,,,0.0,104.841,100.0,19692458.0,,,,,,,67.626,100.0,28200.0
COL_2001,COL,Colombia,2001,121.058,102.987,34981705.0,118.189,95.861,54743956.0,,38245716.0,34.931,56455992.0,,,,,14220454.0,12.988,10546508.0,9.633,,,11877372.0,10.848,51.563,19813434.0,18.096,2679.0,327.0,116.427,98.821,5447835.0,4.976,78502236.0,,,109488748.0,187990984.0,9339204.0,8.53,,,,,,81734.0,104.578,99.749,19643034.0,,,,,,,91.892,135.883,38319.0
COL_2002,COL,Colombia,2002,122.84,104.504,35496750.0,116.584,94.56,54000845.0,,39023086.0,35.486,55336982.0,,,,,13625589.0,12.391,10455269.0,9.508,,,11850469.0,10.776,50.322,19405655.0,17.647,2651.0,321.0,116.935,99.252,5917943.0,5.382,78190876.0,,,109966454.0,188157330.0,9688443.0,8.81,,,,,,122553.0,108.064,103.074,20297798.0,,,,,,,116.324,172.011,48507.0
COL_2003,COL,Colombia,2003,128.46,109.285,37120804.0,120.507,97.742,55817922.0,,40545944.0,35.589,56964543.0,,,,,13827909.0,12.137,10836255.0,9.511,,,12007525.0,10.539,50.0,20292855.0,17.812,2708.0,320.0,121.149,102.829,6401484.0,5.619,89572344.0,,,113929085.0,203501429.0,10017114.0,8.792,,,,,,160162.0,110.585,105.479,20771318.0,,,,,,,141.197,208.791,58879.0
COL_2004,COL,Colombia,2004,132.912,113.072,38407199.0,122.664,99.491,56816742.0,,42589871.0,36.317,57849226.0,,,,,12346521.0,10.528,12237505.0,10.435,,,11671801.0,9.953,49.329,21593398.0,18.413,2750.0,313.0,124.703,105.845,6454929.0,5.504,88716429.0,,,117271110.0,205987539.0,10377085.0,8.849,,,,,,207324.0,115.889,110.538,21767654.0,,,,,,,173.122,256.0,72192.0
COL_2005,COL,Colombia,2005,136.01,115.707,39302263.0,129.837,105.309,60139258.0,,43009620.0,35.185,60488837.0,,,,,13039802.0,10.667,12833168.0,10.498,,,11922563.0,9.753,49.484,22693304.0,18.565,2830.0,311.0,129.985,110.329,7411936.0,6.063,77548788.0,,,122238972.0,199787760.0,11328579.0,9.268,,,,,,296344.0,119.353,113.842,22418207.0,,,,,,,198.801,293.972,82900.0
COL_2006,COL,Colombia,2006,138.459,117.791,40009985.0,146.183,118.567,67710491.0,,42717812.0,32.696,68885243.0,,,,,18764287.0,14.362,12965341.0,9.924,,,13592172.0,10.403,52.725,23563443.0,18.035,2987.0,311.0,138.931,117.921,7631841.0,5.841,74888967.0,,,130651100.0,205540066.0,11416204.0,8.738,,,,,,359090.0,119.691,114.164,22481796.0,,,,,,,215.201,318.223,89739.0
COL_2007,COL,Colombia,2007,141.296,120.204,40829788.0,145.379,117.915,67338377.0,,44229734.0,33.538,67629138.0,,,,,18600119.0,14.104,11268493.0,8.544,,,13477743.0,10.22,51.281,24282662.0,18.413,2980.0,294.0,140.238,119.031,8256609.0,6.261,81034039.0,,,131880488.00000001,212914527.0,11765007.0,8.921,,,,,,429793.0,123.451,117.751,23188029.0,,,,,,,226.621,335.11,94501.0
COL_2008,COL,Colombia,2008,144.142,122.626,41652327.0,140.633,114.066,65140138.0,,42938881.0,33.023,66824819.0,,,,,15593763.0,11.993,14145456.0,10.879,,,13572956.0,10.439,51.394,23512644.0,18.083,2906.0,281.0,138.265,117.357,7902947.0,6.078,74762262.0,,,130025616.0,204787878.0,12358969.0,9.505,,,,,,548784.0,120.255,114.702,22587668.0,,,,,,,231.894,342.908,96700.0
COL_2009,COL,Colombia,2009,148.882,126.658,43022052.0,153.161,124.227,70942858.0,,43262202.0,31.547,73809872.0,,,,,22702382.0,16.554,13552936.0,9.883,,,13797172.0,10.061,53.822,23757382.0,17.324,3032.0,293.0,145.828,123.776,7375821.0,5.378,67926886.0,,,137137328.0,205064215.0,12689435.0,9.253,,,,,,665303.0,119.259,113.752,22400650.0,,,,,,,255.314,377.539,106466.0
COL_2010,COL,Colombia,2010,152.051,129.354,43937678.0,150.02,121.679,69488022.0,,45148696.0,32.658,72337047.0,,,,,19322529.0,13.977,14478323.0,10.473,,,14075474.0,10.181,52.324,24460968.0,17.694,3028.0,283.0,147.009,124.778,7692620.0,5.564,68836683.0,,,138247793.0,207084477.0,13069431.0,9.454,,,,,,850766.0,127.057,121.19,23865328.0,,,,,,,254.197,375.887,106000.0
COL_2011,COL,Colombia,2011,152.747,129.947,44138939.0,143.902,116.717,66654323.00000001,,42791455.0,31.953,69912239.0,,,,,15215563.0,11.362,13303890.0,9.934,,,15231479.0,11.374,52.205,26161307.0,19.535,2906.0,255.0,142.405,120.87,8288441.999999999,6.189,73353858.0,,,133918315.99999999,207272174.0,12926181.0,9.652,,,,,,952148.0,117.415,111.993,22054171.0,,,,,,,284.736,421.046,118735.0
COL_2012,COL,Colombia,2012,152.786,129.979,44149984.0,152.971,124.073,70854955.0,,44178913.0,31.593,73369446.0,,,,,16619509.999999998,11.885,14385885.0,10.288,,,15324013.0,10.958,52.467,27040038.0,19.337,3008.0,256.0,148.7,126.213,9154862.0,6.547,71716148.0,,,139838472.0,211554621.0,13135251.0,9.393,,,,,,1151146.0,125.453,119.66,23564035.0,,,,,,,283.818,419.688,118352.0
