assessment_id,legal_unit_id_type,legal_unit_id
3136,SIREN,562091132
3136,SIREN,833908593
3136,SIREN,321840225
3139,SIREN,267601839
3139,SIRET,26760183900017
3139,SIRET,26760183900025
3139,SIRET,26760183900058
3141,SIREN,194909701
3141,SIRET,19490970100040
3141,SIRET,19490970100378
3141,SIRET,19490970100345
3141,SIRET,19490970100329
3141,SIRET,19490970100311
3141,SIRET,19490970100295
3141,SIRET,19490970100287
3141,SIRET,19490970100279
3141,SIRET,19490970100253
3141,SIRET,19490970100246
3141,SIRET,19490970100238
3141,SIRET,19490970100212
3141,SIRET,19490970100204
3141,SIRET,19490970100196
3141,SIRET,19490970100188
3141,SIRET,19490970100170
3141,SIRET,19490970100162
3141,SIRET,19490970100121
3141,SIRET,19490970100113
3141,SIRET,19490970100105
3141,SIRET,19490970100030
3145,SIREN,265205138
3147,SIREN,287500078
3147,SIRET,28750007800020
3149,SIREN,264900523
3149,SIRET,26490052300012
3149,SIRET,26490052300129
3149,SIRET,26490052300160
3149,SIRET,26490052300087
3149,SIRET,26490052300111
3149,SIRET,26490052300046
3149,SIRET,26490052300053
3149,SIRET,26490052300137
3149,SIRET,26490052300178
3149,SIRET,26490052300145
3149,SIRET,26490052300152
3149,SIRET,26490052300079
3150,SIREN,262708746
3151,SIREN,196917744
3154,SIREN,130003627
3154,SIRET,13000362700010
3154,SIRET,13000362700028
3155,SIREN,775715105
3155,SIRET,77571510500745
3155,SIRET,77571510500893
3155,SIRET,77571510500117
3155,SIRET,77571510500083
3155,SIRET,77571510500406
3155,SIRET,77571510500646
3155,SIRET,77571510500802
3155,SIRET,77571510500422
3155,SIRET,77571510500919
3155,SIRET,77571510500034
3156,SIREN,378072144
3157,SIREN,971506191
3163,SIREN,266800192
3163,SIRET,26680019200012
3163,SIRET,26680019200038
3163,SIRET,26680019200145
3163,SIRET,26680019200152
3163,SIRET,26680019200160
3163,SIRET,26680019200178
3163,SIRET,26680019200236
3163,SIRET,26680019200046
3163,SIRET,26680019200053
3163,SIRET,26680019200079
3163,SIRET,26680019200095
3163,SIRET,26680019200103
3163,SIRET,26680019200111
3163,SIRET,26680019200129
3163,SIRET,26680019200186
3163,SIRET,26680019200194
3163,SIRET,26680019200202
3163,SIRET,26680019200210
3163,SIRET,26680019200228
3164,SIREN,266209667
3164,SIRET,26620966700150
3164,SIRET,26620966700119
3164,SIRET,26620966700101
3164,SIRET,26620966700085
3164,SIRET,26620966700127
3165,SIREN,542097522
3165,SIRET,54209752201196
3165,SIRET,54209752202863
3165,SIRET,54209752202178
3165,SIRET,54209752202335
3165,SIRET,54209752203093
3165,SIRET,54209752203176
3165,SIRET,54209752202855
3165,SIRET,54209752203085
3165,SIRET,54209752201865
3165,SIRET,54209752202871
3165,SIRET,54209752203028
3165,SIRET,54209752202830
3165,SIRET,54209752201279
3165,SIRET,54209752203275
3165,SIRET,54209752202889
3165,SIRET,54209752201501
3165,SIRET,54209752202723
3165,SIRET,54209752202897
3165,SIRET,54209752202707
3165,SIRET,54209752202632
3165,SIRET,54209752201311
3165,SIRET,54209752203309
3165,SIRET,54209752203291
3165,SIRET,54209752203192
3165,SIRET,54209752202699
3165,SIRET,54209752203242
3165,SIRET,54209752203184
3165,SIRET,54209752203259
3165,SIRET,54209752203267
3165,SIRET,54209752203135
3165,SIRET,54209752203168
3166,SIREN,329463715
3168,SIREN,957802416
3168,SIRET,95780241600058
3168,SIRET,95780241600033
3169,SIREN,722057460
3170,SIREN,479904732
3172,SIREN,265400119
3176,SIREN,407997162
3178,SIREN,260711148
3179,SIREN,815371661
3181,SIREN,130006364
3181,SIRET,13000636400017
3181,SIRET,13000636400033
3181,SIRET,13000636400041
3181,SIRET,13000636400025
3182,SIREN,390199669
3182,SIRET,39019966900081
3182,SIRET,39019966900024
3182,SIRET,39019966900032
3182,SIRET,39019966900131
3182,SIRET,39019966900149
3183,SIREN,552118465
3184,SIREN,315549352
3186,SIREN,482645058
3187,SIREN,400868188
3187,SIRET,40086818800014
3188,SIREN,329393797
3189,SIREN,470801168
3190,SIREN,808332670
3191,SIREN,309954006
3192,SIREN,582122230
3195,SIREN,303409619
3197,SIREN,130008071
3198,SIREN,562046235
3211,SIREN,432766947
3212,SIREN,198706699
3214,SIREN,470500943
3215,SIREN,420916918
3215,SIRET,42091691800048
3215,SIRET,42091691800055
3215,SIRET,42091691800063
3216,SIREN,267400844
3217,SIREN,824164792
3217,SIRET,82416479200023
3218,SIREN,424982650
3218,SIRET,42498265000014
3219,SIREN,443177233
3221,SIREN,410409460
3221,SIREN,410409015
3221,SIREN,444409551
3221,SIREN,433513892
3221,SIREN,413176033
3221,SIREN,481986446
3222,SIREN,331648014
3222,SIRET,33164801404117
3223,SIREN,975620675
3223,SIRET,97562067500010
3223,SIRET,97562067500143
3225,SIREN,779471986
3233,SIREN,794846501
3234,SIREN,832235402
3235,SIREN,831888318
3236,SIREN,527866198
3237,SIREN,257550004
3239,SIREN,200063451
3239,SIRET,20006345100013
3240,SIREN,265300277
3241,SIREN,488498155
3242,SIREN,395001852
3245,SIREN,038901476
3245,SIRET,03890147600010
3250,SIREN,552046484
3251,SIREN,331596270
3252,SIREN,582008728
3253,SIREN,583720644
3254,SIREN,781107446
3255,SIREN,301850277
3257,SIREN,130005481
3258,SIREN,775718216
3261,SIREN,775670284
3263,SIREN,378778542
3264,SIREN,419892336
3267,SIREN,267601680
3267,SIRET,26760168000015
3267,SIRET,26760168000023
3267,SIRET,26760168000049
3267,SIRET,26760168000031
3267,SIRET,26760168000148
3267,SIRET,26760168000262
3267,SIRET,26760168000247
3268,SIREN,493265284
3269,SIREN,329879050
3270,SIREN,351243076
3272,SIREN,063200885
3272,SIREN,070201728
3275,SIREN,568801013
3275,SIRET,56880101300018
3276,SIREN,265800060
3276,SIRET,26580006000013
3276,SIRET,26580006000021
3278,SIREN,788058030
3279,SIREN,753201144
3280,SIREN,325645711
3281,SIREN,399898345
3282,SIREN,260100284
3282,SIRET,26010028400017
3282,SIRET,26010028400025
3282,SIRET,26010028400033
3284,SIREN,264200130
3285,SIREN,265401505
3287,SIREN,483995189
3288,SIREN,263000036
3292,SIREN,266209436
3292,SIRET,26620943600051
3292,SIRET,26620943600085
3292,SIRET,26620943600069
3293,SIREN,256204074
3295,SIREN,337621841
3296,SIREN,383474814
3298,SIREN,390282648
3299,SIREN,413151739
3300,SIREN,775688799
3309,SIREN,261700272
3310,SIREN,352383715
3311,SIREN,308449024
3312,SIREN,180092025
3313,SIREN,582001707
3314,SIREN,263000044
3315,SIREN,775663438
3317,SIREN,514111145
3318,SIREN,288600224
3319,SIREN,700200983
3319,SIRET,70020098300018
3319,SIRET,70020098300034
3320,SIREN,398372615
3324,SIREN,410546956
3326,SIREN,520335514
3327,SIREN,542084454
3328,SIREN,262200082
3328,SIRET,26220008200010
3328,SIRET,26220008200044
3328,SIRET,26220008200069
3328,SIRET,26220008200036
3328,SIRET,26220008200143
3330,SIREN,265906743
3332,SIREN,781446521
3333,SIREN,309528115
3333,SIRET,30952811500194
3333,SIRET,30952811500079
3333,SIRET,30952811500061
3336,SIREN,263305823
3339,SIREN,351572888
3339,SIRET,35157288800516
3339,SIRET,35157288800144
3339,SIRET,35157288800391
3339,SIRET,35157288800375
3339,SIRET,35157288800185
3339,SIRET,35157288800284
3339,SIRET,35157288800417
3339,SIRET,35157288800441
3339,SIRET,35157288800078
3340,SIREN,775665599
3343,SIREN,184503019
3343,SIRET,18450301900012
3343,SIRET,18450301900186
3343,SIRET,18450301900152
3343,SIRET,18450301900145
3343,SIRET,18450301900137
3343,SIRET,18450301900087
3346,SIREN,261927503
3350,SIREN,056800659
3352,SIREN,782921233
3352,SIRET,78292123300014
3352,SIRET,78292123300048
3353,SIREN,420019812
3358,SIREN,450776968
3360,SIREN,057813131
3360,SIRET,05781313100026
3361,SIREN,305635039
3362,SIREN,265906891
3366,SIREN,440048882
3367,SIREN,180035024
3368,SIREN,440042174
3369,SIREN,572104891
3369,SIRET,57210489100013
3370,SIREN,542073580
3371,SIREN,389272295
3372,SIREN,398972901
3373,SIREN,377768601
3374,SIREN,339761298
3378,SIREN,491327375
3379,SIREN,775583248
3380,SIREN,440283752
3380,SIREN,451321335
3380,SIREN,487596165
3380,SIREN,808597769
3381,SIREN,428240287
3382,SIREN,433929114
3383,SIREN,313811515
3384,SIREN,428240352
3385,SIREN,345130488
3386,SIREN,379601974
3387,SIREN,823463377
3387,SIREN,421437591
3390,SIREN,180036014
3391,SIREN,265703132
3395,SIREN,448933325
3396,SIREN,267300077
3396,SIRET,26730007700018
3396,SIRET,26730007700125
3396,SIRET,26730007700141
3396,SIRET,26730007700075
3396,SIRET,26730007700109
3396,SIRET,26730007700158
3396,SIRET,26730007700117
3396,SIRET,26730007700091
3396,SIRET,26730007700026
3396,SIRET,26730007700059
3396,SIRET,26730007700133
3401,SIREN,267300028
3401,SIRET,26730002800011
3401,SIRET,26730002800078
3401,SIRET,26730002800060
3401,SIRET,26730002800110
3401,SIRET,26730002800086
3401,SIRET,26730002800094
3401,SIRET,26730002800045
3401,SIRET,26730002800037
3401,SIRET,26730002800102
3404,SIREN,583720644
3404,SIREN,310941125
3404,SIREN,613850080
3404,SIREN,380280131
3404,SIREN,383814340
3404,SIREN,339806143
3404,SIREN,693720260
3404,SIREN,442959664
3404,SIREN,408791432
3417,SIREN,487625436
3419,SIREN,260600150
3419,SIRET,26060015000015
3421,SIREN,200040459
3421,SIRET,20004045900014
3427,SIREN,267400091
3427,SIRET,26740009100091
3427,SIRET,26740009100059
3427,SIRET,26740009100075
3427,SIRET,26740009100026
3427,SIRET,26740009100042
3427,SIRET,26740009100067
3428,SIREN,265700161
3429,SIREN,265700054
3430,SIREN,267601664
3430,SIRET,26760166400019
3430,SIRET,26760166400050
3430,SIRET,26760166400027
3430,SIRET,26760166400084
3432,SIREN,488385907
3433,SIREN,968802249
3433,SIRET,96880224900019
3436,SIREN,439220203
3436,SIREN,340545441
3440,SIREN,392631248
3440,SIRET,39263124800094
3440,SIRET,39263124800250
3440,SIRET,39263124800268
3440,SIRET,39263124800300
3440,SIRET,39263124800151
3440,SIRET,39263124800144
3440,SIRET,39263124800201
3440,SIRET,39263124800185
3440,SIRET,39263124800177
3440,SIRET,39263124800318
3440,SIRET,39263124800086
3443,SIREN,387858046
3444,SIREN,260700257
3444,SIRET,26070025700017
3444,SIRET,26070025700058
3444,SIRET,26070025700033
3444,SIRET,26070025700025
3451,SIREN,266307461
3451,SIRET,26630746100019
3451,SIRET,26630746100324
3451,SIRET,26630746100316
3451,SIRET,26630746100308
3451,SIRET,26630746100290
3451,SIRET,26630746100282
3451,SIRET,26630746100266
3451,SIRET,26630746100241
3451,SIRET,26630746100233
3451,SIRET,26630746100225
3451,SIRET,26630746100209
3451,SIRET,26630746100191
3451,SIRET,26630746100183
3451,SIRET,26630746100175
3451,SIRET,26630746100159
3451,SIRET,26630746100142
3451,SIRET,26630746100134
3451,SIRET,26630746100100
3451,SIRET,26630746100092
3451,SIRET,26630746100084
3451,SIRET,26630746100076
3451,SIRET,26630746100068
3452,SIREN,750775660
3454,SIREN,347989808
3456,SIREN,415176072
3458,SIREN,387944259
3462,SIREN,331596270
3463,SIREN,331596270
3464,SIREN,130020548
3465,SIREN,267300077
3465,SIRET,26730007700018
3465,SIRET,26730007700067
3465,SIRET,26730007700125
3465,SIRET,26730007700141
3465,SIRET,26730007700075
3465,SIRET,26730007700083
3465,SIRET,26730007700034
3465,SIRET,26730007700109
3465,SIRET,26730007700158
3465,SIRET,26730007700117
3465,SIRET,26730007700042
3465,SIRET,26730007700026
3465,SIRET,26730007700059
3465,SIRET,26730007700133
3466,SIREN,267300028
3466,SIRET,26730002800011
3466,SIRET,26730002800078
3466,SIRET,26730002800060
3466,SIRET,26730002800110
3466,SIRET,26730002800086
3466,SIRET,26730002800094
3466,SIRET,26730002800045
3466,SIRET,26730002800037
3466,SIRET,26730002800102
3467,SIREN,396020232
3468,SIREN,261000012
3468,SIRET,26100001200011
3468,SIRET,26100001200417
3468,SIRET,26100001200409
3468,SIRET,26100001200391
3468,SIRET,26100001200383
3468,SIRET,26100001200326
3468,SIRET,26100001200276
3468,SIRET,26100001200185
3468,SIRET,26100001200136
3468,SIRET,26100001200060
3468,SIRET,26100001200052
3468,SIRET,26100001200045
3468,SIRET,26100001200037
3469,SIREN,552016628
3473,SIREN,262200090
3473,SIRET,26220009000017
3473,SIRET,26220009000187
3474,SIREN,409898715
3477,SIREN,194521250
3477,SIREN,262100068
3477,SIRET,26210006800010
3477,SIRET,26210006800192
3477,SIRET,26210006800176
3477,SIRET,26210006800051
3477,SIRET,26210006800168
3477,SIRET,26210006800150
3477,SIRET,26210006800143
3477,SIRET,26210006800135
3477,SIRET,26210006800127
3477,SIRET,26210006800119
3477,SIRET,26210006800101
3477,SIRET,26210006800093
3477,SIRET,26210006800077
3477,SIRET,26210006800069
3478,SIREN,393341516
3484,SIREN,807856596
3488,SIREN,196256890
3488,SIREN,265600056
3488,SIRET,26560005600013
3488,SIRET,26560005600245
3488,SIRET,26560005600138
3488,SIRET,26560005600237
3488,SIRET,26560005600161
3488,SIRET,26560005600062
3488,SIRET,26560005600252
3488,SIRET,26560005600294
3488,SIRET,26560005600229
3488,SIRET,26560005600039
3488,SIRET,26560005600302
3488,SIRET,26560005600096
3488,SIRET,26560005600195
3488,SIRET,26560005600047
3488,SIRET,26560005600278
3488,SIRET,26560005600088
3488,SIRET,26560005600054
3488,SIRET,26560005600187
3488,SIRET,26560005600211
3488,SIRET,26560005600310
3488,SIRET,26560005600120
3489,SIREN,197627623
3492,SIREN,529192304
3495,SIREN,344307384
3496,SIREN,789139789
3497,SIREN,552091795
3499,SIREN,793618828
3500,SIREN,191010602
3502,SIREN,200018703
3502,SIRET,20001870300104
3502,SIRET,20001870300112
3502,SIRET,20001870300096
3502,SIRET,20001870300070
3502,SIRET,20001870300062
3502,SIRET,20001870300047
3502,SIRET,20001870300013
3503,SIREN,383000692
3504,SIREN,268403441
3507,SIREN,263305849
3516,SIREN,485720627
3517,SIREN,869500223
3519,SIREN,263500084
3523,SIREN,504941337
3523,SIRET,50494133750494
3525,SIREN,342048055
3527,SIREN,423418714
3533,SIREN,791747819
3533,SIREN,791174819
3533,SIRET,79174781900476
3533,SIRET,79174781900328
3533,SIRET,79174781900807
3533,SIRET,79174781900799
3533,SIRET,79174781900849
3533,SIRET,79174781900633
3533,SIRET,79174781900336
3533,SIRET,79174781900179
3533,SIRET,79174781900138
3533,SIRET,79174781900377
3533,SIRET,79174781900567
3533,SIRET,79174781900070
3533,SIRET,79174781900039
3533,SIRET,79174781900401
3533,SIRET,79174781900526
3533,SIRET,79174781900443
3533,SIRET,79174781900146
3533,SIRET,79174781900484
3533,SIRET,79174781900278
3533,SIRET,79174781900369
3533,SIRET,79174781900229
3533,SIRET,79174781900583
3533,SIRET,79174781900062
3533,SIRET,79174781900344
3533,SIRET,79174781900252
3533,SIRET,79174781900427
3533,SIRET,79174781900112
3533,SIRET,79174781900260
3533,SIRET,79174781900047
3533,SIRET,79174781900385
3533,SIRET,79174781900575
3533,SIRET,79174781900120
3533,SIRET,79174781900591
3533,SIRET,79174781900021
3533,SIRET,79174781900195
3533,SIRET,79174781900617
3533,SIRET,79174781900880
3533,SIRET,79174781900245
3533,SIRET,79174781900682
3533,SIRET,79174781900286
3533,SIRET,79174781900856
3533,SIRET,79174781900724
3533,SIRET,79174781900864
3533,SIRET,79174781900831
3533,SIRET,79174781900674
3533,SIRET,79174781900666
3533,SIRET,79174781900641
3533,SIRET,79174781900658
3533,SIRET,79174781900237
3533,SIRET,79174781900435
3533,SIRET,79174781900823
3533,SIRET,79174781900781
3533,SIRET,79174781900872
3533,SIRET,79174781900518
3533,SIRET,79174781900211
3533,SIRET,79174781900104
3533,SIRET,79174781900096
3533,SIRET,79174781900419
3533,SIRET,79174781900088
3533,SIRET,79174781900450
3533,SIRET,79174781900302
3533,SIRET,79174781900773
3533,SIRET,79174781900500
3533,SIRET,79174781900542
3533,SIRET,79174781900153
3533,SIRET,79174781900492
3533,SIRET,79174781900294
3533,SIRET,79174781900757
3533,SIRET,79174781900161
3533,SIRET,79174781900534
3533,SIRET,79174781900054
3533,SIRET,79174781900559
3533,SIRET,79174781900187
3533,SIRET,79174781900716
3533,SIRET,79174781900351
3533,SIRET,79174781900013
3533,SIRET,79174781900393
3533,SIRET,79174781900690
3533,SIRET,79174781900765
3533,SIRET,79117481900732
3534,SIREN,383960135
3536,SIREN,968502559
3537,SIREN,265400184
3538,SIREN,262611098
3539,SIREN,329368526
3540,SIREN,411381346
3540,SIREN,804167179
3540,SIREN,804167609
3540,SIRET,41138134600039
3540,SIRET,80416717900014
3540,SIRET,80416760900010
3541,SIREN,263810368
3543,SIREN,379041395
3544,SIREN,775606361
3545,SIREN,755501590
3550,SIREN,457506566
3552,SIREN,071501571
3553,SIREN,268400173
3553,SIREN,330221201
3553,SIRET,26840017300012
3553,SIRET,26840017300038
3553,SIRET,26840017300020
3553,SIRET,33022120100016
3558,SIREN,266405679
3558,SIRET,26640567900017
3558,SIRET,26640567900066
3558,SIRET,26640567900132
3558,SIRET,26640567900231
3558,SIRET,26640567900256
3558,SIRET,26640567900264
3558,SIRET,26640567900033
3558,SIRET,26640567900041
3558,SIRET,26640567900090
3558,SIRET,26640567900140
3558,SIRET,26640567900108
3558,SIRET,26640567900116
3558,SIRET,26640567900249
3558,SIRET,26640567900165
3558,SIRET,26640567900173
3558,SIRET,26640567900181
3559,SIREN,397480930
3560,SIREN,268400264
3560,SIRET,26840026400068
3560,SIRET,26840026400035
3560,SIRET,26840026400076
3560,SIRET,26840026400084
3560,SIRET,26840026400092
3560,SIRET,26840026400100
3560,SIRET,26840026400126
3561,SIREN,480211671
3564,SIREN,265906982
3565,SIREN,015851793
3566,SIREN,056502248
3569,SIREN,779463223
3572,SIREN,261500052
3573,SIREN,263400160
3576,SIREN,535420533
3577,SIREN,499198059
3580,SIREN,562123513
3580,SIRET,56212351300037
3580,SIRET,56212351300045
3587,SIREN,339030702
3589,SIREN,421863259
3589,SIRET,42186325900014
3589,SIRET,42186325900071
3590,SIREN,638502963
3591,SIREN,343234142
3592,SIREN,582150041
3593,SIREN,706980182
3594,SIREN,267400232
3595,SIREN,877220095
3596,SIREN,269710364
3597,SIREN,349974931
3597,SIREN,339182784
3598,SIREN,200030195
3598,SIRET,20003019500115
3600,SIREN,676920234
3601,SIREN,757200464
3601,SIRET,75720046400027
3601,SIRET,75720046400084
3601,SIRET,75720046400100
3601,SIRET,75720046400126
3601,SIRET,75720046400092
3601,SIRET,75720046400134
3601,SIRET,75720046400118
3601,SIRET,75720046400014
3606,SIREN,264200270
3606,SIRET,26420027000017
3608,SIREN,415550284
3608,SIRET,41555028400012
3608,SIRET,41555028400053
3608,SIRET,41555028400087
3611,SIREN,302695614
3611,SIRET,30269561400354
3612,SIREN,180092025
3615,SIREN,267300135
3621,SIREN,776531568
3622,SIREN,309674414
3624,SIREN,178200010
3627,SIREN,642041362
3628,SIREN,441133808
3629,SIREN,646650234
3631,SIREN,422868851
3632,SIREN,573185684
3632,SIREN,572185684
3632,SIRET,57218568401087
3632,SIRET,57218568401418
3632,SIRET,57218568401251
3632,SIRET,57218568401459
3632,SIRET,57218568400121
3632,SIRET,57218568400147
3632,SIRET,57218568400469
3632,SIRET,57218568400949
3632,SIRET,57218568400196
3632,SIRET,57218568400063
3632,SIRET,57218568400584
3632,SIRET,57218568400907
3632,SIRET,57218568401384
3632,SIRET,57218568400071
3632,SIRET,57218568401129
3632,SIRET,57218568401111
3632,SIRET,57218568400857
3632,SIRET,57218568400865
3632,SIRET,57218568400253
3632,SIRET,57218568400055
3632,SIRET,57318568401517
3634,SIREN,785480351
3636,SIREN,504726787
3636,SIREN,662014489
3636,SIREN,343488508
3636,SIREN,701980203
3636,SIREN,344263702
3636,SIREN,712620715
3636,SIREN,343004511
3636,SIREN,788261626
3636,SIREN,335221198
3636,SIREN,335880571
3636,SIREN,814910378
3636,SIREN,410252647
3636,SIREN,440229268
3636,SIREN,479483026
3636,SIREN,331928192
3636,SIREN,316099993
3636,SIREN,073804122
3636,SIREN,620500744
3636,SIREN,484465687
3636,SIREN,588800359
3636,SIREN,585780976
3636,SIREN,401217542
3636,SIREN,578200776
3636,SIREN,493341192
3636,SIREN,423615327
3636,SIREN,562880849
3636,SIREN,340158062
3636,SIREN,434061792
3636,SIREN,302236948
3636,SIREN,392008041
3636,SIREN,833120975
3636,SIREN,404416943
3636,SIREN,504726605
3636,SIREN,494706815
3636,SIREN,398911149
3636,SIREN,509430971
3636,SIREN,401952585
3636,SIREN,350695664
3636,SIREN,434024477
3636,SIREN,401446422
3636,SIREN,419585609
3636,SIREN,658200274
3636,SIREN,410872188
3636,SIREN,820445765
3636,SIRET,50472678700030
3636,SIRET,66201448900758
3636,SIRET,34348850800924
3636,SIRET,70198020300726
3636,SIRET,34426370200641
3636,SIRET,71262071500169
3636,SIRET,34300451100386
3636,SIRET,78826162600063
3636,SIRET,33522119800112
3636,SIRET,33588057100013
3636,SIRET,81491037800029
3636,SIRET,41025264700269
3636,SIRET,44022926800014
3636,SIRET,47948302600049
3636,SIRET,33192819200011
3636,SIRET,31609999300024
3636,SIRET,07380412200064
3636,SIRET,62050074400169
3636,SIRET,48446568700099
3636,SIRET,58880035900063
3636,SIRET,58578097600023
3636,SIRET,40121754200018
3636,SIRET,57820077600149
3636,SIRET,49334119200018
3636,SIRET,42361532700057
3636,SIRET,56288084900053
3636,SIRET,34015806200026
3636,SIRET,43406179200017
3636,SIRET,30223694800055
3636,SIRET,39200804100015
3636,SIRET,83312097500010
3636,SIRET,40441694300011
3636,SIRET,50472660500059
3636,SIRET,49470681500011
3636,SIRET,39891114900035
3636,SIRET,50943097100044
3636,SIRET,40195258500024
3636,SIRET,35069566400028
3636,SIRET,43402447700029
3636,SIRET,40144642200016
3636,SIRET,41958560900011
3636,SIRET,65820027400061
3636,SIRET,41087218800025
3636,SIRET,82044576500010
3638,SIREN,542016381
3643,SIREN,322424342
3644,SIREN,265400317
3646,SIREN,330715368
3647,SIREN,957528474
3647,SIREN,464200013
3647,SIRET,95752847400886
3647,SIRET,46420001300314
3648,SIREN,378442982
3652,SIREN,260208715
3658,SIREN,451375638
3659,SIREN,265400168
3660,SIREN,480871490
3663,SIREN,196244016
3663,SIRET,19624401600016
3666,SIREN,349505370
3666,SIREN,403335904
3666,SIREN,403335938
3666,SIREN,418661039
3666,SIREN,428706204
3666,SIREN,713002269
3666,SIREN,775662257
3666,SIRET,34950537000131
3666,SIRET,34950537000024
3666,SIRET,34950537000123
3666,SIRET,34950537000040
3666,SIRET,40333590400120
3666,SIRET,40333590400062
3666,SIRET,40333593800235
3666,SIRET,40333593800169
3666,SIRET,40333593800227
3666,SIRET,40333593800193
3666,SIRET,41866103900044
3666,SIRET,42870620400073
3666,SIRET,42870620400040
3666,SIRET,42870620400149
3666,SIRET,42870620400081
3666,SIRET,42870620400107
3666,SIRET,42870620400065
3666,SIRET,42870620400123
3666,SIRET,42870620400131
3666,SIRET,71300226900130
3666,SIRET,71300226900049
3666,SIRET,71300226900197
3666,SIRET,71300226900213
3666,SIRET,77566225700101
3666,SIRET,77566225700176
3666,SIRET,77566225700184
3666,SIRET,77566225700333
3666,SIRET,77566225700267
3666,SIRET,77566225700226
3666,SIRET,77566225700259
3666,SIRET,77566225700150
3666,SIRET,77566225700275
3666,SIRET,77566225700283
3666,SIRET,77566225700309
3666,SIRET,77566225700143
3666,SIRET,77566225700218
3670,SIREN,301374690
3670,SIRET,30137469000016
3672,SIREN,702002221
3674,SIREN,344844998
3679,SIREN,268000015
3681,SIREN,200029320
3683,SIREN,338567258
3684,SIREN,261500136
3685,SIREN,384711909
3685,SIRET,38471190900034
3686,SIREN,215905126
3686,SIRET,21590512600011
3687,SIREN,261502843
3689,SIREN,200057875
3691,SIREN,545550162
3692,SIREN,322190109
3693,SIREN,261600324
3694,SIREN,775722572
3696,SIREN,325820751
3700,SIREN,701906870
3700,SIREN,408868802
3700,SIREN,102268134
3700,SIREN,200046985
3700,SIRET,20004698500053
3700,SIRET,20004698500012
3700,SIRET,20004698500244
3700,SIRET,20004698500210
3700,SIRET,20004698500277
3700,SIRET,20004698500301
3700,SIRET,20004698500343
3700,SIRET,20004698500350
3701,SIREN,392212122
3703,SIREN,776459547
3703,SIRET,77645954700100
3705,SIREN,722024742
3708,SIREN,998348601
3710,SIREN,383986874
3711,SIREN,412082224
3712,SIREN,829335108
3713,SIREN,829323211
3714,SIREN,685550659
3714,SIRET,68555065900773
3714,SIRET,68555065900336
3714,SIRET,68555065900294
3714,SIRET,68555065900781
3714,SIRET,68555065900351
3714,SIRET,68555065900542
3714,SIRET,68555065900302
3714,SIRET,68555065900450
3714,SIRET,68555065900765
3714,SIRET,68555065900633
3714,SIRET,68555065900534
3714,SIRET,68555065900179
3714,SIRET,68555065900054
3714,SIRET,68555065900310
3714,SIRET,68555065900658
3714,SIRET,68555065900252
3714,SIRET,68555065900500
3714,SIRET,68555065900278
3714,SIRET,68555065900112
3714,SIRET,68555065900740
3714,SIRET,68555065900245
3714,SIRET,68555065900286
3714,SIRET,68555065900385
3714,SIRET,68555065900344
3714,SIRET,68555065900104
3719,SIREN,352600456
3720,SIREN,356801571
3720,SIRET,35680157100015
3728,SIREN,200040715
3728,SIRET,20004071500019
3729,SIREN,304317357
3729,SIRET,30431735700172
3729,SIRET,30431735700164
3731,SIREN,328779293
3731,SIRET,32877929300047
3732,SIREN,339488777
3732,SIRET,33948877700048
3733,SIREN,349638395
3734,SIREN,886080282
3735,SIREN,471502518
3737,SIREN,413817941
3741,SIREN,174400010
3742,SIREN,197100126
3745,SIREN,261600225
3745,SIRET,26160022500062
3746,SIREN,199003567
3751,SIREN,552093338
3752,SIREN,786150391
3753,SIREN,265906735
3753,SIRET,26590673500013
3754,SIREN,265906974
3754,SIRET,26590697400018
3754,SIRET,26590697400034
3754,SIRET,26590697400026
3754,SIRET,26590697400059
3754,SIRET,26590697400067
3754,SIRET,26590697400042
3754,SIRET,26590697400083
3761,SIREN,552016628
3762,SIREN,552048837
3763,SIREN,776179335
3768,SIREN,268000015
3778,SIREN,307049015
3780,SIREN,130022718
3789,SIREN,261700397
3789,SIRET,26170039700076
3790,SIREN,380474494
3791,SIREN,308250570
3792,SIREN,410545313
3794,SIREN,469600050
3795,SIREN,812773711
3796,SIREN,435377684
3800,SIREN,320342264
3801,SIREN,130010937
3801,SIRET,13001093700014
3802,SIREN,304465461
3802,SIREN,542088067
3802,SIREN,493371595
3802,SIRET,54208806700526
3802,SIRET,49337159500023
3802,SIRET,49337159500049
3802,SIRET,49337159500056
3802,SIRET,49337159500031
3802,SIRET,49337159500114
3802,SIRET,49337159500080
3802,SIRET,49337159500106
3808,SIREN,519881791
3809,SIREN,493479489
3813,SIREN,492826417
3814,SIREN,330319260
3815,SIREN,775633308
3816,SIREN,449586544
3817,SIREN,946750650
3819,SIREN,775664873
3820,SIREN,381762038
3821,SIREN,775700198
3825,SIREN,173100017
3831,SIREN,310505748
3831,SIREN,321006892
3831,SIREN,758801906
3831,SIREN,731620316
3831,SIREN,433900834
3831,SIREN,925520108
3833,SIREN,334204971
3835,SIREN,266900273
3836,SIREN,552016834
3838,SIREN,199312380
3841,SIREN,494887854
3841,SIRET,49488785400037
3841,SIRET,49488785400029
3845,SIREN,260600218
3846,SIREN,776529166
3848,SIREN,424935500
3850,SIREN,513254227
3851,SIREN,178800017
3851,SIRET,17880001700018
3857,SIREN,339774424
3861,SIREN,186306973
3861,SIRET,18630697300014
3861,SIRET,18630697300105
3861,SIRET,18630697300063
3861,SIRET,18630697300147
